INFO 2023-10-18 21:16:11,888 autoreload Watching for file changes with StatReloader
DEBUG 2023-10-18 21:24:29,894 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/files/__init__.py first seen with mtime 1695024675.446935
DEBUG 2023-10-18 21:24:29,895 autoreload File /usr/lib/python3.8/lib-dynload/_opcode.cpython-38-x86_64-linux-gnu.so first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,896 autoreload File /usr/lib/python3.8/asyncio/trsock.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,897 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/admin/views/__init__.py first seen with mtime 1695024674.4069343
DEBUG 2023-10-18 21:24:29,898 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/backports/__init__.py first seen with mtime 1695024673.766934
DEBUG 2023-10-18 21:24:29,899 autoreload File /usr/lib/python3.8/tempfile.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,900 autoreload File /usr/lib/python3.8/site.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,901 autoreload File /usr/lib/python3.8/traceback.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,901 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/template/loaders/cached.py first seen with mtime 1695024675.556935
DEBUG 2023-10-18 21:24:29,902 autoreload File /usr/lib/python3.8/contextlib.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,902 autoreload File /usr/lib/python3.8/copyreg.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,903 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/messages/constants.py first seen with mtime 1695024675.0869348
DEBUG 2023-10-18 21:24:29,904 autoreload File /usr/lib/python3.8/stat.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,905 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/sqlparse/__init__.py first seen with mtime 1695024673.676934
DEBUG 2023-10-18 21:24:29,906 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/templatetags/tz.py first seen with mtime 1695024675.556935
DEBUG 2023-10-18 21:24:29,907 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/admin/apps.py first seen with mtime 1695024674.1569343
DEBUG 2023-10-18 21:24:29,908 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/backends/sqlite3/__init__.py first seen with mtime 1695024675.486935
DEBUG 2023-10-18 21:24:29,909 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/utils/decorators.py first seen with mtime 1695024675.566935
DEBUG 2023-10-18 21:24:29,909 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/cache/backends/__init__.py first seen with mtime 1695024675.436935
DEBUG 2023-10-18 21:24:29,910 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/utils/numberformat.py first seen with mtime 1695024675.576935
DEBUG 2023-10-18 21:24:29,911 autoreload File /usr/lib/python3.8/email/parser.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,912 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/files/temp.py first seen with mtime 1695024675.446935
DEBUG 2023-10-18 21:24:29,912 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/migrations/migration.py first seen with mtime 1695024675.496935
DEBUG 2023-10-18 21:24:29,913 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/utils/encoding.py first seen with mtime 1695024675.566935
DEBUG 2023-10-18 21:24:29,913 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/conf/locale/__init__.py first seen with mtime 1695024673.9369342
DEBUG 2023-10-18 21:24:29,914 autoreload File /usr/lib/python3/dist-packages/apport_python_hook.py first seen with mtime 1663245819.0
DEBUG 2023-10-18 21:24:29,915 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/serializers/base.py first seen with mtime 1695024675.466935
DEBUG 2023-10-18 21:24:29,915 autoreload File /usr/lib/python3.8/sqlite3/dbapi2.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,916 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/template/autoreload.py first seen with mtime 1695024675.5469348
DEBUG 2023-10-18 21:24:29,917 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/admin/actions.py first seen with mtime 1695024674.1569343
DEBUG 2023-10-18 21:24:29,917 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/wsgi.py first seen with mtime 1695024675.436935
DEBUG 2023-10-18 21:24:29,918 autoreload File /usr/lib/python3.8/asyncio/events.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,919 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/models/sql/subqueries.py first seen with mtime 1695024675.5169349
DEBUG 2023-10-18 21:24:29,919 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/urls/exceptions.py first seen with mtime 1695024675.566935
DEBUG 2023-10-18 21:24:29,920 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/template/loaders/filesystem.py first seen with mtime 1695024675.556935
DEBUG 2023-10-18 21:24:29,921 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/admin/widgets.py first seen with mtime 1695024674.1569343
DEBUG 2023-10-18 21:24:29,922 autoreload File /usr/lib/python3.8/lib-dynload/_uuid.cpython-38-x86_64-linux-gnu.so first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,923 autoreload File /usr/lib/python3.8/_sitebuiltins.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,924 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/sessions/backends/base.py first seen with mtime 1695024675.2869349
DEBUG 2023-10-18 21:24:29,925 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/__init__.py first seen with mtime 1695024673.926934
DEBUG 2023-10-18 21:24:29,926 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/contenttypes/admin.py first seen with mtime 1695024674.6869345
DEBUG 2023-10-18 21:24:29,927 autoreload File /usr/lib/python3.8/email/_header_value_parser.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,928 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/utils/html.py first seen with mtime 1695024675.566935
DEBUG 2023-10-18 21:24:29,929 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/sessions/exceptions.py first seen with mtime 1695024675.2869349
DEBUG 2023-10-18 21:24:29,929 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/utils/translation/trans_real.py first seen with mtime 1695024675.576935
DEBUG 2023-10-18 21:24:29,930 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/sqlparse/keywords.py first seen with mtime 1695024673.676934
DEBUG 2023-10-18 21:24:29,930 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/sqlparse/cli.py first seen with mtime 1695024673.676934
DEBUG 2023-10-18 21:24:29,931 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/staticfiles/utils.py first seen with mtime 1695024675.436935
DEBUG 2023-10-18 21:24:29,932 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/http/cookie.py first seen with mtime 1695024675.5469348
DEBUG 2023-10-18 21:24:29,932 autoreload File /usr/lib/python3.8/token.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,933 autoreload File /usr/lib/python3.8/asyncio/selector_events.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,934 autoreload File /usr/lib/python3.8/asyncio/unix_events.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,934 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/checks/security/base.py first seen with mtime 1695024675.446935
DEBUG 2023-10-18 21:24:29,935 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/auth/models.py first seen with mtime 1695024674.5369344
DEBUG 2023-10-18 21:24:29,936 autoreload File /usr/lib/python3.8/logging/__init__.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,937 autoreload File /usr/lib/python3.8/email/encoders.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,938 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/sqlparse/filters/tokens.py first seen with mtime 1695024673.686934
DEBUG 2023-10-18 21:24:29,938 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/cache/backends/locmem.py first seen with mtime 1695024675.436935
DEBUG 2023-10-18 21:24:29,939 autoreload File /usr/lib/python3.8/importlib/__init__.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,940 autoreload File /usr/lib/python3.8/hashlib.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,940 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/PIL/Image.py first seen with mtime 1697391218.187638
DEBUG 2023-10-18 21:24:29,941 autoreload File /usr/lib/python3.8/asyncio/base_subprocess.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,942 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/utils/lorem_ipsum.py first seen with mtime 1695024675.576935
DEBUG 2023-10-18 21:24:29,942 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/template/__init__.py first seen with mtime 1695024675.5469348
DEBUG 2023-10-18 21:24:29,943 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/conf/urls/static.py first seen with mtime 1697664267.8191886
DEBUG 2023-10-18 21:24:29,944 autoreload File /usr/lib/python3.8/re.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,945 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/backports/zoneinfo/_tzpath.py first seen with mtime 1695024673.766934
DEBUG 2023-10-18 21:24:29,945 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/templatetags/cache.py first seen with mtime 1695024675.556935
DEBUG 2023-10-18 21:24:29,946 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/models/fields/mixins.py first seen with mtime 1695024675.506935
DEBUG 2023-10-18 21:24:29,947 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/backends/__init__.py first seen with mtime 1695024675.466935
DEBUG 2023-10-18 21:24:29,947 autoreload File /usr/lib/python3.8/encodings/aliases.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,948 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/utils/termcolors.py first seen with mtime 1695024675.576935
DEBUG 2023-10-18 21:24:29,948 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/checks/security/csrf.py first seen with mtime 1695024675.446935
DEBUG 2023-10-18 21:24:29,949 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/utils/duration.py first seen with mtime 1695024675.566935
DEBUG 2023-10-18 21:24:29,950 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/management/color.py first seen with mtime 1695024675.456935
DEBUG 2023-10-18 21:24:29,950 autoreload File /usr/lib/python3.8/random.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,951 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/backends/signals.py first seen with mtime 1695024675.466935
DEBUG 2023-10-18 21:24:29,951 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/utils/log.py first seen with mtime 1695024675.576935
DEBUG 2023-10-18 21:24:29,952 autoreload File /usr/lib/python3.8/struct.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,952 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/models/query_utils.py first seen with mtime 1695024675.506935
DEBUG 2023-10-18 21:24:29,953 autoreload File /usr/lib/python3.8/http/cookies.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,954 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/serializers/python.py first seen with mtime 1695024675.466935
DEBUG 2023-10-18 21:24:29,955 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/views/decorators/debug.py first seen with mtime 1695024675.586935
DEBUG 2023-10-18 21:24:29,955 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/sqlparse/engine/statement_splitter.py first seen with mtime 1695024673.686934
DEBUG 2023-10-18 21:24:29,956 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/models/__init__.py first seen with mtime 1695024675.496935
DEBUG 2023-10-18 21:24:29,956 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/backports/zoneinfo/_common.py first seen with mtime 1695024673.766934
DEBUG 2023-10-18 21:24:29,957 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/auth/hashers.py first seen with mtime 1695024674.5369344
DEBUG 2023-10-18 21:24:29,957 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/middleware/cache.py first seen with mtime 1695024675.5469348
DEBUG 2023-10-18 21:24:29,958 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/utils/tree.py first seen with mtime 1695024675.576935
DEBUG 2023-10-18 21:24:29,958 autoreload File /usr/lib/python3.8/shutil.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,959 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/models/functions/mixins.py first seen with mtime 1695024675.5169349
DEBUG 2023-10-18 21:24:29,959 autoreload File /usr/lib/python3.8/ssl.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,960 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/admin/templatetags/admin_list.py first seen with mtime 1695024674.4069343
DEBUG 2023-10-18 21:24:29,961 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/backports/zoneinfo/_version.py first seen with mtime 1695024673.766934
DEBUG 2023-10-18 21:24:29,961 autoreload File /usr/lib/python3.8/lib-dynload/termios.cpython-38-x86_64-linux-gnu.so first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,962 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/contenttypes/__init__.py first seen with mtime 1695024674.6869345
DEBUG 2023-10-18 21:24:29,962 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/auth/password_validation.py first seen with mtime 1695024674.5369344
DEBUG 2023-10-18 21:24:29,963 autoreload File /usr/lib/python3.8/html/entities.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,963 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/sessions/models.py first seen with mtime 1695024675.2869349
DEBUG 2023-10-18 21:24:29,964 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/staticfiles/checks.py first seen with mtime 1695024675.436935
DEBUG 2023-10-18 21:24:29,964 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/forms/renderers.py first seen with mtime 1695024675.5269349
DEBUG 2023-10-18 21:24:29,965 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/files/uploadedfile.py first seen with mtime 1695024675.446935
DEBUG 2023-10-18 21:24:29,965 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/sqlparse/engine/grouping.py first seen with mtime 1695024673.686934
DEBUG 2023-10-18 21:24:29,966 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/staticfiles/views.py first seen with mtime 1695024675.436935
DEBUG 2023-10-18 21:24:29,967 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/files/storage/mixins.py first seen with mtime 1695024675.446935
DEBUG 2023-10-18 21:24:29,967 autoreload File /usr/lib/python3.8/opcode.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,968 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/__init__.py first seen with mtime 1695024675.436935
DEBUG 2023-10-18 21:24:29,968 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/views/csrf.py first seen with mtime 1695024675.576935
DEBUG 2023-10-18 21:24:29,969 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/colorama/winterm.py first seen with mtime 1695481654.6360354
DEBUG 2023-10-18 21:24:29,969 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/backends/sqlite3/_functions.py first seen with mtime 1695024675.486935
DEBUG 2023-10-18 21:24:29,970 autoreload File /usr/lib/python3.8/asyncio/futures.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,971 autoreload File /usr/lib/python3.8/decimal.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,971 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/forms/boundfield.py first seen with mtime 1695024675.5169349
DEBUG 2023-10-18 21:24:29,972 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/checks/security/sessions.py first seen with mtime 1695024675.446935
DEBUG 2023-10-18 21:24:29,973 autoreload File /usr/lib/python3.8/multiprocessing/__init__.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,973 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/backends/sqlite3/introspection.py first seen with mtime 1695024675.486935
DEBUG 2023-10-18 21:24:29,974 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/files/storage/filesystem.py first seen with mtime 1695024675.446935
DEBUG 2023-10-18 21:24:29,978 autoreload File /mnt/d/Lectures/python/django-maxmillian/my_first_blog/blog/models.py first seen with mtime 1697410796.4870949
DEBUG 2023-10-18 21:24:29,978 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/dispatch/dispatcher.py first seen with mtime 1695024675.5169349
DEBUG 2023-10-18 21:24:29,979 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/views/decorators/csrf.py first seen with mtime 1695024675.586935
DEBUG 2023-10-18 21:24:29,980 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/auth/base_user.py first seen with mtime 1695024674.5269344
DEBUG 2023-10-18 21:24:29,980 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/backports/zoneinfo/__init__.py first seen with mtime 1695024673.766934
DEBUG 2023-10-18 21:24:29,981 autoreload File /usr/lib/python3.8/email/errors.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,982 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/auth/validators.py first seen with mtime 1695024674.5369344
DEBUG 2023-10-18 21:24:29,982 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/utils/functional.py first seen with mtime 1695024675.566935
DEBUG 2023-10-18 21:24:29,983 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/admin/templatetags/admin_modify.py first seen with mtime 1695024674.4069343
DEBUG 2023-10-18 21:24:29,983 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/__init__.py first seen with mtime 1695024674.1569343
DEBUG 2023-10-18 21:24:29,984 autoreload File /usr/lib/python3.8/calendar.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,985 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/middleware/csrf.py first seen with mtime 1695024675.5469348
DEBUG 2023-10-18 21:24:29,985 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/cache/__init__.py first seen with mtime 1695024675.436935
DEBUG 2023-10-18 21:24:29,986 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/files/base.py first seen with mtime 1695024675.446935
DEBUG 2023-10-18 21:24:29,987 autoreload File /usr/lib/python3.8/quopri.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,987 autoreload File /usr/lib/python3.8/_collections_abc.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,988 autoreload File /usr/lib/python3.8/lib-dynload/_asyncio.cpython-38-x86_64-linux-gnu.so first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,988 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/urls/utils.py first seen with mtime 1695024675.566935
DEBUG 2023-10-18 21:24:29,989 autoreload File /usr/lib/python3.8/email/mime/__init__.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,990 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/staticfiles/apps.py first seen with mtime 1695024675.426935
DEBUG 2023-10-18 21:24:29,990 autoreload File /usr/lib/python3.8/uu.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,991 autoreload File /usr/lib/python3.8/asyncio/staggered.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,991 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/forms/__init__.py first seen with mtime 1695024675.5169349
DEBUG 2023-10-18 21:24:29,992 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/backports/zoneinfo/_czoneinfo.cpython-38-x86_64-linux-gnu.so first seen with mtime 1695024673.766934
DEBUG 2023-10-18 21:24:29,992 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/utils.py first seen with mtime 1695024675.466935
DEBUG 2023-10-18 21:24:29,993 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/template/defaultfilters.py first seen with mtime 1695024675.5469348
DEBUG 2023-10-18 21:24:29,993 autoreload File /usr/lib/python3.8/abc.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,994 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/migrations/operations/fields.py first seen with mtime 1695024675.496935
DEBUG 2023-10-18 21:24:29,994 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/cache/backends/base.py first seen with mtime 1695024675.436935
DEBUG 2023-10-18 21:24:29,995 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/handlers/wsgi.py first seen with mtime 1695024675.446935
DEBUG 2023-10-18 21:24:29,995 autoreload File /usr/lib/python3.8/asyncio/base_tasks.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,996 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/auth/checks.py first seen with mtime 1695024674.5369344
DEBUG 2023-10-18 21:24:29,997 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/shortcuts.py first seen with mtime 1695024673.926934
DEBUG 2023-10-18 21:24:29,997 autoreload File /usr/lib/python3.8/linecache.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,998 autoreload File /usr/lib/python3.8/asyncio/sslproto.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,999 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/auth/middleware.py first seen with mtime 1695024674.5369344
DEBUG 2023-10-18 21:24:29,999 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/files/storage/memory.py first seen with mtime 1695024675.446935
DEBUG 2023-10-18 21:24:30,000 autoreload File /usr/lib/python3.8/http/server.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:30,001 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/validators.py first seen with mtime 1695024675.436935
DEBUG 2023-10-18 21:24:30,001 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/checks/model_checks.py first seen with mtime 1695024675.446935
DEBUG 2023-10-18 21:24:30,002 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/template/context.py first seen with mtime 1695024675.5469348
DEBUG 2023-10-18 21:24:30,003 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/contenttypes/forms.py first seen with mtime 1695024674.6869345
DEBUG 2023-10-18 21:24:30,004 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/conf/__init__.py first seen with mtime 1695024673.926934
DEBUG 2023-10-18 21:24:30,004 autoreload File /usr/lib/python3.8/json/decoder.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:30,005 autoreload File /usr/lib/python3.8/asyncio/coroutines.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:30,006 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/backends/base/operations.py first seen with mtime 1695024675.476935
DEBUG 2023-10-18 21:24:30,009 autoreload File /mnt/d/Lectures/python/django-maxmillian/my_first_blog/my_first_blog/__init__.py first seen with mtime 1696517521.959362
DEBUG 2023-10-18 21:24:30,010 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/templatetags/static.py first seen with mtime 1695024675.556935
DEBUG 2023-10-18 21:24:30,010 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/views/static.py first seen with mtime 1695024675.586935
DEBUG 2023-10-18 21:24:30,011 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/sqlparse/exceptions.py first seen with mtime 1695024673.676934
DEBUG 2023-10-18 21:24:30,012 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/auth/management/__init__.py first seen with mtime 1695024674.6869345
DEBUG 2023-10-18 21:24:30,012 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/template/smartif.py first seen with mtime 1695024675.5469348
DEBUG 2023-10-18 21:24:30,013 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/asgiref/current_thread_executor.py first seen with mtime 1695024673.7969341
DEBUG 2023-10-18 21:24:30,014 autoreload File /usr/lib/python3.8/asyncio/runners.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:30,014 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/checks/files.py first seen with mtime 1695024675.436935
DEBUG 2023-10-18 21:24:30,015 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/utils/module_loading.py first seen with mtime 1695024675.576935
DEBUG 2023-10-18 21:24:30,016 autoreload File /usr/lib/python3.8/socketserver.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:30,016 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/contenttypes/views.py first seen with mtime 1695024674.6869345
DEBUG 2023-10-18 21:24:30,017 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/sqlparse/lexer.py first seen with mtime 1695024673.676934
DEBUG 2023-10-18 21:24:30,018 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/sqlparse/tokens.py first seen with mtime 1695024673.686934
DEBUG 2023-10-18 21:24:30,018 autoreload File /usr/lib/python3.8/_markupbase.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:30,019 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/templatetags/l10n.py first seen with mtime 1695024675.556935
DEBUG 2023-10-18 21:24:30,020 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/utils/crypto.py first seen with mtime 1695024675.566935
DEBUG 2023-10-18 21:24:30,020 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/models/fields/related_descriptors.py first seen with mtime 1695024675.506935
DEBUG 2023-10-18 21:24:30,024 autoreload File /mnt/d/Lectures/python/django-maxmillian/my_first_blog/my_first_blog/urls.py first seen with mtime 1697663662.627007
DEBUG 2023-10-18 21:24:30,024 autoreload File /usr/lib/python3.8/multiprocessing/process.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:30,025 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/template/base.py first seen with mtime 1695024675.5469348
DEBUG 2023-10-18 21:24:30,026 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/auth/admin.py first seen with mtime 1695024674.5269344
DEBUG 2023-10-18 21:24:30,026 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/staticfiles/__init__.py first seen with mtime 1695024675.426935
